Kommunenummer	Stadnamn	Prioritet	Kommune	Fylke	Lat	Long	Nynorsk	Bokmål	Engelsk
1868	Tunstad	50	Øksnes	Nordland	68.8731	14.8997	http://www.yr.no/stad/Noreg/Nordland/Øksnes/Tunstad/varsel.xml	http://www.yr.no/sted/Norge/Nordland/Øksnes/Tunstad/varsel.xml	http://www.yr.no/place/Norway/Nordland/Øksnes/Tunstad/forecast.xml
1870	Sortland	25	Sortland	Nordland	68.6931	15.4161	http://www.yr.no/stad/Noreg/Nordland/Sortland/Sortland/varsel.xml	http://www.yr.no/sted/Norge/Nordland/Sortland/Sortland/varsel.xml	http://www.yr.no/place/Norway/Nordland/Sortland/Sortland/forecast.xml
1870	Godfjorden	50	Sortland	Nordland	68.7761	15.9013	http://www.yr.no/stad/Noreg/Nordland/Sortland/Godfjorden/varsel.xml	http://www.yr.no/sted/Norge/Nordland/Sortland/Godfjorden/varsel.xml	http://www.yr.no/place/Norway/Nordland/Sortland/Godfjorden/forecast.xml
1870	Bremnes	60	Sortland	Nordland	68.8366	15.3835	http://www.yr.no/stad/Noreg/Nordland/Sortland/Bremnes/varsel.xml	http://www.yr.no/sted/Norge/Nordland/Sortland/Bremnes/varsel.xml	http://www.yr.no/place/Norway/Nordland/Sortland/Bremnes/forecast.xml
1870	Indre Straumfjord	60	Sortland	Nordland	68.6809	15.0616	http://www.yr.no/stad/Noreg/Nordland/Sortland/Indre_Straumfjord/varsel.xml	http://www.yr.no/sted/Norge/Nordland/Sortland/Indre_Straumfjord/varsel.xml	http://www.yr.no/place/Norway/Nordland/Sortland/Indre_Straumfjord/forecast.xml
1870	Kjerringvik	60	Sortland	Nordland	68.7125	15.1533	http://www.yr.no/stad/Noreg/Nordland/Sortland/Kjerringvik/varsel.xml	http://www.yr.no/sted/Norge/Nordland/Sortland/Kjerringvik/varsel.xml	http://www.yr.no/place/Norway/Nordland/Sortland/Kjerringvik/forecast.xml
1871	Andenes	30	Andøy	Nordland	69.3221	16.1157	http://www.yr.no/stad/Noreg/Nordland/Andøy/Andenes/varsel.xml	http://www.yr.no/sted/Norge/Nordland/Andøy/Andenes/varsel.xml	http://www.yr.no/place/Norway/Nordland/Andøy/Andenes/forecast.xml
1871	Bleik	50	Andøy	Nordland	69.2711	15.9601	http://www.yr.no/stad/Noreg/Nordland/Andøy/Bleik/varsel.xml	http://www.yr.no/sted/Norge/Nordland/Andøy/Bleik/varsel.xml	http://www.yr.no/place/Norway/Nordland/Andøy/Bleik/forecast.xml
1871	Dverberg	50	Andøy	Nordland	69.1074	15.9631	http://www.yr.no/stad/Noreg/Nordland/Andøy/Dverberg/varsel.xml	http://www.yr.no/sted/Norge/Nordland/Andøy/Dverberg/varsel.xml	http://www.yr.no/place/Norway/Nordland/Andøy/Dverberg/forecast.xml
1871	Nordmela	50	Andøy	Nordland	69.1327	15.6747	http://www.yr.no/stad/Noreg/Nordland/Andøy/Nordmela/varsel.xml	http://www.yr.no/sted/Norge/Nordland/Andøy/Nordmela/varsel.xml	http://www.yr.no/place/Norway/Nordland/Andøy/Nordmela/forecast.xml
1871	Risøyhamn	50	Andøy	Nordland	68.9712	15.6347	http://www.yr.no/stad/Noreg/Nordland/Andøy/Risøyhamn/varsel.xml	http://www.yr.no/sted/Norge/Nordland/Andøy/Risøyhamn/varsel.xml	http://www.yr.no/place/Norway/Nordland/Andøy/Risøyhamn/forecast.xml
1874	Reine	30	Moskenes	Nordland	67.9307	13.0897	http://www.yr.no/stad/Noreg/Nordland/Moskenes/Reine/varsel.xml	http://www.yr.no/sted/Norge/Nordland/Moskenes/Reine/varsel.xml	http://www.yr.no/place/Norway/Nordland/Moskenes/Reine/forecast.xml
1874	Sørvågen	50	Moskenes	Nordland	67.8876	13.0162	http://www.yr.no/stad/Noreg/Nordland/Moskenes/Sørvågen/varsel.xml	http://www.yr.no/sted/Norge/Nordland/Moskenes/Sørvågen/varsel.xml	http://www.yr.no/place/Norway/Nordland/Moskenes/Sørvågen/forecast.xml
1874	Helle	60	Moskenes	Nordland	67.8305	12.8022	http://www.yr.no/stad/Noreg/Nordland/Moskenes/Helle/varsel.xml	http://www.yr.no/sted/Norge/Nordland/Moskenes/Helle/varsel.xml	http://www.yr.no/place/Norway/Nordland/Moskenes/Helle/forecast.xml
1874	Kjerkfjorden	60	Moskenes	Nordland	67.9882	13.0087	http://www.yr.no/stad/Noreg/Nordland/Moskenes/Kjerkfjorden/varsel.xml	http://www.yr.no/sted/Norge/Nordland/Moskenes/Kjerkfjorden/varsel.xml	http://www.yr.no/place/Norway/Nordland/Moskenes/Kjerkfjorden/forecast.xml
1874	Vindstad	60	Moskenes	Nordland	67.9570	13.0033	http://www.yr.no/stad/Noreg/Nordland/Moskenes/Vindstad/varsel.xml	http://www.yr.no/sted/Norge/Nordland/Moskenes/Vindstad/varsel.xml	http://www.yr.no/place/Norway/Nordland/Moskenes/Vindstad/forecast.xml
1901	Harstad	25	Harstad	Troms	68.7965	16.5414	http://www.yr.no/stad/Noreg/Troms/Harstad/Harstad/varsel.xml	http://www.yr.no/sted/Norge/Troms/Harstad/Harstad/varsel.xml	http://www.yr.no/place/Norway/Troms/Harstad/Harstad/forecast.xml
1901	Grøtavær	50	Harstad	Troms	68.9760	16.2661	http://www.yr.no/stad/Noreg/Troms/Harstad/Grøtavær/varsel.xml	http://www.yr.no/sted/Norge/Troms/Harstad/Grøtavær/varsel.xml	http://www.yr.no/place/Norway/Troms/Harstad/Grøtavær/forecast.xml
1901	Lundenes	50	Harstad	Troms	68.8783	16.5698	http://www.yr.no/stad/Noreg/Troms/Harstad/Lundenes/varsel.xml	http://www.yr.no/sted/Norge/Troms/Harstad/Lundenes/varsel.xml	http://www.yr.no/place/Norway/Troms/Harstad/Lundenes/forecast.xml
1901	Kjøtta	50	Harstad	Troms	68.8716	16.6955	http://www.yr.no/stad/Noreg/Troms/Harstad/Kjøtta/varsel.xml	http://www.yr.no/sted/Norge/Troms/Harstad/Kjøtta/varsel.xml	http://www.yr.no/place/Norway/Troms/Harstad/Kjøtta/forecast.xml
1901	Elgsnes	60	Harstad	Troms	68.9158	16.2658	http://www.yr.no/stad/Noreg/Troms/Harstad/Elgsnes/varsel.xml	http://www.yr.no/sted/Norge/Troms/Harstad/Elgsnes/varsel.xml	http://www.yr.no/place/Norway/Troms/Harstad/Elgsnes/forecast.xml
1902	Tromsø	10	Tromsø	Troms	69.6470	18.9545	http://www.yr.no/stad/Noreg/Troms/Tromsø/Tromsø/varsel.xml	http://www.yr.no/sted/Norge/Troms/Tromsø/Tromsø/varsel.xml	http://www.yr.no/place/Norway/Troms/Tromsø/Tromsø/forecast.xml
1902	Oldervik	50	Tromsø	Troms	69.7546	19.6792	http://www.yr.no/stad/Noreg/Troms/Tromsø/Oldervik/varsel.xml	http://www.yr.no/sted/Norge/Troms/Tromsø/Oldervik/varsel.xml	http://www.yr.no/place/Norway/Troms/Tromsø/Oldervik/forecast.xml
1902	Sommarøy	50	Tromsø	Troms	69.6319	18.0112	http://www.yr.no/stad/Noreg/Troms/Tromsø/Sommarøy/varsel.xml	http://www.yr.no/sted/Norge/Troms/Tromsø/Sommarøy/varsel.xml	http://www.yr.no/place/Norway/Troms/Tromsø/Sommarøy/forecast.xml
1902	Tromvik	50	Tromsø	Troms	69.7754	18.3984	http://www.yr.no/stad/Noreg/Troms/Tromsø/Tromvik/varsel.xml	http://www.yr.no/sted/Norge/Troms/Tromsø/Tromvik/varsel.xml	http://www.yr.no/place/Norway/Troms/Tromsø/Tromvik/forecast.xml
1902	Vengsøy	50	Tromsø	Troms	69.8356	18.5768	http://www.yr.no/stad/Noreg/Troms/Tromsø/Vengsøy/varsel.xml	http://www.yr.no/sted/Norge/Troms/Tromsø/Vengsøy/varsel.xml	http://www.yr.no/place/Norway/Troms/Tromsø/Vengsøy/forecast.xml
1911	Borkenes	30	Kvæfjord	Troms	68.7724	16.1728	http://www.yr.no/stad/Noreg/Troms/Kvæfjord/Borkenes/varsel.xml	http://www.yr.no/sted/Norge/Troms/Kvæfjord/Borkenes/varsel.xml	http://www.yr.no/place/Norway/Troms/Kvæfjord/Borkenes/forecast.xml
1911	Gullesfjorden	50	Kvæfjord	Troms	68.6453	15.8989	http://www.yr.no/stad/Noreg/Troms/Kvæfjord/Gullesfjorden/varsel.xml	http://www.yr.no/sted/Norge/Troms/Kvæfjord/Gullesfjorden/varsel.xml	http://www.yr.no/place/Norway/Troms/Kvæfjord/Gullesfjorden/forecast.xml
1911	Bremnes	60	Kvæfjord	Troms	68.8622	16.1935	http://www.yr.no/stad/Noreg/Troms/Kvæfjord/Bremnes/varsel.xml	http://www.yr.no/sted/Norge/Troms/Kvæfjord/Bremnes/varsel.xml	http://www.yr.no/place/Norway/Troms/Kvæfjord/Bremnes/forecast.xml
1911	Flesnes	60	Kvæfjord	Troms	68.6686	15.9115	http://www.yr.no/stad/Noreg/Troms/Kvæfjord/Flesnes/varsel.xml	http://www.yr.no/sted/Norge/Troms/Kvæfjord/Flesnes/varsel.xml	http://www.yr.no/place/Norway/Troms/Kvæfjord/Flesnes/forecast.xml
1913	Evenskjer	30	Skånland	Troms	68.5838	16.5742	http://www.yr.no/stad/Noreg/Troms/Skånland/Evenskjer/varsel.xml	http://www.yr.no/sted/Norge/Troms/Skånland/Evenskjer/varsel.xml	http://www.yr.no/place/Norway/Troms/Skånland/Evenskjer/forecast.xml
1913	Grovfjord	50	Skånland	Troms	68.6756	17.1263	http://www.yr.no/stad/Noreg/Troms/Skånland/Grovfjord/varsel.xml	http://www.yr.no/sted/Norge/Troms/Skånland/Grovfjord/varsel.xml	http://www.yr.no/place/Norway/Troms/Skånland/Grovfjord/forecast.xml
1913	Tovik	50	Skånland	Troms	68.6776	16.8694	http://www.yr.no/stad/Noreg/Troms/Skånland/Tovik/varsel.xml	http://www.yr.no/sted/Norge/Troms/Skånland/Tovik/varsel.xml	http://www.yr.no/place/Norway/Troms/Skånland/Tovik/forecast.xml
1913	Sandstrand	60	Skånland	Troms	68.6763	16.7900	http://www.yr.no/stad/Noreg/Troms/Skånland/Sandstrand/varsel.xml	http://www.yr.no/sted/Norge/Troms/Skånland/Sandstrand/varsel.xml	http://www.yr.no/place/Norway/Troms/Skånland/Sandstrand/forecast.xml
1913	Øyvatn	60	Skånland	Troms	68.6196	16.7646	http://www.yr.no/stad/Noreg/Troms/Skånland/Øyvatn/varsel.xml	http://www.yr.no/sted/Norge/Troms/Skånland/Øyvatn/varsel.xml	http://www.yr.no/place/Norway/Troms/Skånland/Øyvatn/forecast.xml
1915	Bjarkøy	30	Bjarkøy	Troms	68.9981	16.5637	http://www.yr.no/stad/Noreg/Troms/Bjarkøy/Bjarkøy/varsel.xml	http://www.yr.no/sted/Norge/Troms/Bjarkøy/Bjarkøy/varsel.xml	http://www.yr.no/place/Norway/Troms/Bjarkøy/Bjarkøy/forecast.xml
1915	Meløyvær	50	Bjarkøy	Troms	69.0710	16.5044	http://www.yr.no/stad/Noreg/Troms/Bjarkøy/Meløyvær/varsel.xml	http://www.yr.no/sted/Norge/Troms/Bjarkøy/Meløyvær/varsel.xml	http://www.yr.no/place/Norway/Troms/Bjarkøy/Meløyvær/forecast.xml
1915	Sandsøy	50	Bjarkøy	Troms	68.9509	16.6580	http://www.yr.no/stad/Noreg/Troms/Bjarkøy/Sandsøy/varsel.xml	http://www.yr.no/sted/Norge/Troms/Bjarkøy/Sandsøy/varsel.xml	http://www.yr.no/place/Norway/Troms/Bjarkøy/Sandsøy/forecast.xml
1915	Akkarnes	60	Bjarkøy	Troms	68.9622	16.5081	http://www.yr.no/stad/Noreg/Troms/Bjarkøy/Akkarnes/varsel.xml	http://www.yr.no/sted/Norge/Troms/Bjarkøy/Akkarnes/varsel.xml	http://www.yr.no/place/Norway/Troms/Bjarkøy/Akkarnes/forecast.xml
1915	Fenes	60	Bjarkøy	Troms	68.9332	16.6501	http://www.yr.no/stad/Noreg/Troms/Bjarkøy/Fenes/varsel.xml	http://www.yr.no/sted/Norge/Troms/Bjarkøy/Fenes/varsel.xml	http://www.yr.no/place/Norway/Troms/Bjarkøy/Fenes/forecast.xml
1917	Hamnvik	30	Ibestad	Troms	68.7765	17.1742	http://www.yr.no/stad/Noreg/Troms/Ibestad/Hamnvik/varsel.xml	http://www.yr.no/sted/Norge/Troms/Ibestad/Hamnvik/varsel.xml	http://www.yr.no/place/Norway/Troms/Ibestad/Hamnvik/forecast.xml
1917	Engenes	50	Ibestad	Troms	68.9239	17.1226	http://www.yr.no/stad/Noreg/Troms/Ibestad/Engenes/varsel.xml	http://www.yr.no/sted/Norge/Troms/Ibestad/Engenes/varsel.xml	http://www.yr.no/place/Norway/Troms/Ibestad/Engenes/forecast.xml
1917	Kråkrøhamn	50	Ibestad	Troms	68.8325	17.3790	http://www.yr.no/stad/Noreg/Troms/Ibestad/Kråkrøhamn/varsel.xml	http://www.yr.no/sted/Norge/Troms/Ibestad/Kråkrøhamn/varsel.xml	http://www.yr.no/place/Norway/Troms/Ibestad/Kråkrøhamn/forecast.xml
1917	Ånstad	50	Ibestad	Troms	68.8314	17.1855	http://www.yr.no/stad/Noreg/Troms/Ibestad/Ånstad/varsel.xml	http://www.yr.no/sted/Norge/Troms/Ibestad/Ånstad/varsel.xml	http://www.yr.no/place/Norway/Troms/Ibestad/Ånstad/forecast.xml
1917	Sørrollnes	60	Ibestad	Troms	68.7266	16.8394	http://www.yr.no/stad/Noreg/Troms/Ibestad/Sørrollnes/varsel.xml	http://www.yr.no/sted/Norge/Troms/Ibestad/Sørrollnes/varsel.xml	http://www.yr.no/place/Norway/Troms/Ibestad/Sørrollnes/forecast.xml
1919	Gratangen	30	Gratangen	Troms	68.6909	17.5315	http://www.yr.no/stad/Noreg/Troms/Gratangen/Gratangen/varsel.xml	http://www.yr.no/sted/Norge/Troms/Gratangen/Gratangen/varsel.xml	http://www.yr.no/place/Norway/Troms/Gratangen/Gratangen/forecast.xml
1919	Foldvik	60	Gratangen	Troms	68.6913	17.4233	http://www.yr.no/stad/Noreg/Troms/Gratangen/Foldvik/varsel.xml	http://www.yr.no/sted/Norge/Troms/Gratangen/Foldvik/varsel.xml	http://www.yr.no/place/Norway/Troms/Gratangen/Foldvik/forecast.xml
1919	Hilleshamn	60	Gratangen	Troms	68.7321	17.2606	http://www.yr.no/stad/Noreg/Troms/Gratangen/Hilleshamn/varsel.xml	http://www.yr.no/sted/Norge/Troms/Gratangen/Hilleshamn/varsel.xml	http://www.yr.no/place/Norway/Troms/Gratangen/Hilleshamn/forecast.xml
1919	Selnes	60	Gratangen	Troms	68.8119	17.4181	http://www.yr.no/stad/Noreg/Troms/Gratangen/Selnes/varsel.xml	http://www.yr.no/sted/Norge/Troms/Gratangen/Selnes/varsel.xml	http://www.yr.no/place/Norway/Troms/Gratangen/Selnes/forecast.xml
1919	Årstein	60	Gratangen	Troms	68.6885	17.5419	http://www.yr.no/stad/Noreg/Troms/Gratangen/Årstein/varsel.xml	http://www.yr.no/sted/Norge/Troms/Gratangen/Årstein/varsel.xml	http://www.yr.no/place/Norway/Troms/Gratangen/Årstein/forecast.xml
1920	Tennevoll	30	Lavangen	Troms	68.7453	17.8058	http://www.yr.no/stad/Noreg/Troms/Lavangen/Tennevoll/varsel.xml	http://www.yr.no/sted/Norge/Troms/Lavangen/Tennevoll/varsel.xml	http://www.yr.no/place/Norway/Troms/Lavangen/Tennevoll/forecast.xml
1920	Fossbakken	60	Lavangen	Troms	68.6870	17.9814	http://www.yr.no/stad/Noreg/Troms/Lavangen/Fossbakken/varsel.xml	http://www.yr.no/sted/Norge/Troms/Lavangen/Fossbakken/varsel.xml	http://www.yr.no/place/Norway/Troms/Lavangen/Fossbakken/forecast.xml
1920	Keiprød	60	Lavangen	Troms	68.7798	17.6334	http://www.yr.no/stad/Noreg/Troms/Lavangen/Keiprød/varsel.xml	http://www.yr.no/sted/Norge/Troms/Lavangen/Keiprød/varsel.xml	http://www.yr.no/place/Norway/Troms/Lavangen/Keiprød/forecast.xml
1920	Rød	60	Lavangen	Troms	68.7891	17.7637	http://www.yr.no/stad/Noreg/Troms/Lavangen/Rød/varsel.xml	http://www.yr.no/sted/Norge/Troms/Lavangen/Rød/varsel.xml	http://www.yr.no/place/Norway/Troms/Lavangen/Rød/forecast.xml
1920	Skjelnes	60	Lavangen	Troms	68.8143	17.4875	http://www.yr.no/stad/Noreg/Troms/Lavangen/Skjelnes/varsel.xml	http://www.yr.no/sted/Norge/Troms/Lavangen/Skjelnes/varsel.xml	http://www.yr.no/place/Norway/Troms/Lavangen/Skjelnes/forecast.xml
1922	Setermoen	30	Bardu	Troms	68.8591	18.3481	http://www.yr.no/stad/Noreg/Troms/Bardu/Setermoen/varsel.xml	http://www.yr.no/sted/Norge/Troms/Bardu/Setermoen/varsel.xml	http://www.yr.no/place/Norway/Troms/Bardu/Setermoen/forecast.xml
1922	Bones	60	Bardu	Troms	68.6433	18.2442	http://www.yr.no/stad/Noreg/Troms/Bardu/Bones/varsel.xml	http://www.yr.no/sted/Norge/Troms/Bardu/Bones/varsel.xml	http://www.yr.no/place/Norway/Troms/Bardu/Bones/forecast.xml
1922	Elverom	60	Bardu	Troms	69.0026	18.5161	http://www.yr.no/stad/Noreg/Troms/Bardu/Elverom/varsel.xml	http://www.yr.no/sted/Norge/Troms/Bardu/Elverom/varsel.xml	http://www.yr.no/place/Norway/Troms/Bardu/Elverom/forecast.xml
1922	Innset	60	Bardu	Troms	68.6571	18.8097	http://www.yr.no/stad/Noreg/Troms/Bardu/Innset/varsel.xml	http://www.yr.no/sted/Norge/Troms/Bardu/Innset/varsel.xml	http://www.yr.no/place/Norway/Troms/Bardu/Innset/forecast.xml
1922	Leinavasstua	60	Bardu	Troms	68.4811	19.7217	http://www.yr.no/stad/Noreg/Troms/Bardu/Leinavasstua/varsel.xml	http://www.yr.no/sted/Norge/Troms/Bardu/Leinavasstua/varsel.xml	http://www.yr.no/place/Norway/Troms/Bardu/Leinavasstua/forecast.xml
1923	Sjøvegan	30	Salangen	Troms	68.8708	17.8470	http://www.yr.no/stad/Noreg/Troms/Salangen/Sjøvegan/varsel.xml	http://www.yr.no/sted/Norge/Troms/Salangen/Sjøvegan/varsel.xml	http://www.yr.no/place/Norway/Troms/Salangen/Sjøvegan/forecast.xml
1923	Bekkebotn	60	Salangen	Troms	68.9243	18.0473	http://www.yr.no/stad/Noreg/Troms/Salangen/Bekkebotn/varsel.xml	http://www.yr.no/sted/Norge/Troms/Salangen/Bekkebotn/varsel.xml	http://www.yr.no/place/Norway/Troms/Salangen/Bekkebotn/forecast.xml
1923	Lavangnes	60	Salangen	Troms	68.8277	17.4945	http://www.yr.no/stad/Noreg/Troms/Salangen/Lavangnes/varsel.xml	http://www.yr.no/sted/Norge/Troms/Salangen/Lavangnes/varsel.xml	http://www.yr.no/place/Norway/Troms/Salangen/Lavangnes/forecast.xml
1923	Løksebotn	60	Salangen	Troms	68.9343	17.7160	http://www.yr.no/stad/Noreg/Troms/Salangen/Løksebotn/varsel.xml	http://www.yr.no/sted/Norge/Troms/Salangen/Løksebotn/varsel.xml	http://www.yr.no/place/Norway/Troms/Salangen/Løksebotn/forecast.xml
1923	Rotvika	60	Salangen	Troms	68.8919	17.6808	http://www.yr.no/stad/Noreg/Troms/Salangen/Rotvika/varsel.xml	http://www.yr.no/sted/Norge/Troms/Salangen/Rotvika/varsel.xml	http://www.yr.no/place/Norway/Troms/Salangen/Rotvika/forecast.xml
1924	Moen	30	Målselv	Troms	69.1203	18.6185	http://www.yr.no/stad/Noreg/Troms/Målselv/Moen/varsel.xml	http://www.yr.no/sted/Norge/Troms/Målselv/Moen/varsel.xml	http://www.yr.no/place/Norway/Troms/Målselv/Moen/forecast.xml
1924	Bardufoss	50	Målselv	Troms	69.0543	18.5360	http://www.yr.no/stad/Noreg/Troms/Målselv/Bardufoss/varsel.xml	http://www.yr.no/sted/Norge/Troms/Målselv/Bardufoss/varsel.xml	http://www.yr.no/place/Norway/Troms/Målselv/Bardufoss/forecast.xml
1924	Karlstad	50	Målselv	Troms	69.2120	18.4709	http://www.yr.no/stad/Noreg/Troms/Målselv/Karlstad/varsel.xml	http://www.yr.no/sted/Norge/Troms/Målselv/Karlstad/varsel.xml	http://www.yr.no/place/Norway/Troms/Målselv/Karlstad/forecast.xml
1924	Rundhaug	50	Målselv	Troms	69.0183	18.8977	http://www.yr.no/stad/Noreg/Troms/Målselv/Rundhaug/varsel.xml	http://www.yr.no/sted/Norge/Troms/Målselv/Rundhaug/varsel.xml	http://www.yr.no/place/Norway/Troms/Målselv/Rundhaug/forecast.xml
1924	Øverbygd	50	Målselv	Troms	68.9955	19.1319	http://www.yr.no/stad/Noreg/Troms/Målselv/Øverbygd/varsel.xml	http://www.yr.no/sted/Norge/Troms/Målselv/Øverbygd/varsel.xml	http://www.yr.no/place/Norway/Troms/Målselv/Øverbygd/forecast.xml
1925	Sørreisa	30	Sørreisa	Troms	69.1451	18.1558	http://www.yr.no/stad/Noreg/Troms/Sørreisa/Sørreisa/varsel.xml	http://www.yr.no/sted/Norge/Troms/Sørreisa/Sørreisa/varsel.xml	http://www.yr.no/place/Norway/Troms/Sørreisa/Sørreisa/forecast.xml
1925	Bjørga	60	Sørreisa	Troms	69.1426	17.9421	http://www.yr.no/stad/Noreg/Troms/Sørreisa/Bjørga/varsel.xml	http://www.yr.no/sted/Norge/Troms/Sørreisa/Bjørga/varsel.xml	http://www.yr.no/place/Norway/Troms/Sørreisa/Bjørga/forecast.xml
1925	Hemmingsjord	60	Sørreisa	Troms	69.1951	18.0669	http://www.yr.no/stad/Noreg/Troms/Sørreisa/Hemmingsjord/varsel.xml	http://www.yr.no/sted/Norge/Troms/Sørreisa/Hemmingsjord/varsel.xml	http://www.yr.no/place/Norway/Troms/Sørreisa/Hemmingsjord/forecast.xml
1925	Rabbåsen	60	Sørreisa	Troms	69.0756	18.1943	http://www.yr.no/stad/Noreg/Troms/Sørreisa/Rabbåsen/varsel.xml	http://www.yr.no/sted/Norge/Troms/Sørreisa/Rabbåsen/varsel.xml	http://www.yr.no/place/Norway/Troms/Sørreisa/Rabbåsen/forecast.xml
1925	Vestgård	60	Sørreisa	Troms	69.0456	17.9546	http://www.yr.no/stad/Noreg/Troms/Sørreisa/Vestgård/varsel.xml	http://www.yr.no/sted/Norge/Troms/Sørreisa/Vestgård/varsel.xml	http://www.yr.no/place/Norway/Troms/Sørreisa/Vestgård/forecast.xml
1926	Brøstadbotn	30	Dyrøy	Troms	69.0868	17.6941	http://www.yr.no/stad/Noreg/Troms/Dyrøy/Brøstadbotn/varsel.xml	http://www.yr.no/sted/Norge/Troms/Dyrøy/Brøstadbotn/varsel.xml	http://www.yr.no/place/Norway/Troms/Dyrøy/Brøstadbotn/forecast.xml
1926	Brattli	60	Dyrøy	Troms	69.0337	17.9010	http://www.yr.no/stad/Noreg/Troms/Dyrøy/Brattli/varsel.xml	http://www.yr.no/sted/Norge/Troms/Dyrøy/Brattli/varsel.xml	http://www.yr.no/place/Norway/Troms/Dyrøy/Brattli/forecast.xml
1926	Espenes	60	Dyrøy	Troms	69.1110	17.7499	http://www.yr.no/stad/Noreg/Troms/Dyrøy/Espenes/varsel.xml	http://www.yr.no/sted/Norge/Troms/Dyrøy/Espenes/varsel.xml	http://www.yr.no/place/Norway/Troms/Dyrøy/Espenes/forecast.xml
1926	Langhamn	60	Dyrøy	Troms	69.0609	17.5435	http://www.yr.no/stad/Noreg/Troms/Dyrøy/Langhamn/varsel.xml	http://www.yr.no/sted/Norge/Troms/Dyrøy/Langhamn/varsel.xml	http://www.yr.no/place/Norway/Troms/Dyrøy/Langhamn/forecast.xml
1926	Mikkelbostad	60	Dyrøy	Troms	68.9940	17.4060	http://www.yr.no/stad/Noreg/Troms/Dyrøy/Mikkelbostad/varsel.xml	http://www.yr.no/sted/Norge/Troms/Dyrøy/Mikkelbostad/varsel.xml	http://www.yr.no/place/Norway/Troms/Dyrøy/Mikkelbostad/forecast.xml
1927	Vangsvik	30	Tranøy	Troms	69.1706	17.7550	http://www.yr.no/stad/Noreg/Troms/Tranøy/Vangsvik/varsel.xml	http://www.yr.no/sted/Norge/Troms/Tranøy/Vangsvik/varsel.xml	http://www.yr.no/place/Norway/Troms/Tranøy/Vangsvik/forecast.xml
1927	Stonglandseidet	50	Tranøy	Troms	69.0835	17.1721	http://www.yr.no/stad/Noreg/Troms/Tranøy/Stonglandseidet/varsel.xml	http://www.yr.no/sted/Norge/Troms/Tranøy/Stonglandseidet/varsel.xml	http://www.yr.no/place/Norway/Troms/Tranøy/Stonglandseidet/forecast.xml
1927	Kampevoll	60	Tranøy	Troms	69.2009	17.5107	http://www.yr.no/stad/Noreg/Troms/Tranøy/Kampevoll/varsel.xml	http://www.yr.no/sted/Norge/Troms/Tranøy/Kampevoll/varsel.xml	http://www.yr.no/place/Norway/Troms/Tranøy/Kampevoll/forecast.xml
1927	Rødsand	60	Tranøy	Troms	69.1339	17.0242	http://www.yr.no/stad/Noreg/Troms/Tranøy/Rødsand/varsel.xml	http://www.yr.no/sted/Norge/Troms/Tranøy/Rødsand/varsel.xml	http://www.yr.no/place/Norway/Troms/Tranøy/Rødsand/forecast.xml
1927	Skrollsvika	60	Tranøy	Troms	69.0616	16.8148	http://www.yr.no/stad/Noreg/Troms/Tranøy/Skrollsvika/varsel.xml	http://www.yr.no/sted/Norge/Troms/Tranøy/Skrollsvika/varsel.xml	http://www.yr.no/place/Norway/Troms/Tranøy/Skrollsvika/forecast.xml
1928	Gryllefjord	30	Torsken	Troms	69.3612	17.0525	http://www.yr.no/stad/Noreg/Troms/Torsken/Gryllefjord/varsel.xml	http://www.yr.no/sted/Norge/Troms/Torsken/Gryllefjord/varsel.xml	http://www.yr.no/place/Norway/Troms/Torsken/Gryllefjord/forecast.xml
1928	Flakstadvåg	50	Torsken	Troms	69.1890	17.0429	http://www.yr.no/stad/Noreg/Troms/Torsken/Flakstadvåg/varsel.xml	http://www.yr.no/sted/Norge/Troms/Torsken/Flakstadvåg/varsel.xml	http://www.yr.no/place/Norway/Troms/Torsken/Flakstadvåg/forecast.xml
1928	Kaldfarnes	50	Torsken	Troms	69.2798	16.9865	http://www.yr.no/stad/Noreg/Troms/Torsken/Kaldfarnes/varsel.xml	http://www.yr.no/sted/Norge/Troms/Torsken/Kaldfarnes/varsel.xml	http://www.yr.no/place/Norway/Troms/Torsken/Kaldfarnes/forecast.xml
1928	Torsken	50	Torsken	Troms	69.3600	17.0535	http://www.yr.no/stad/Noreg/Troms/Torsken/Torsken/varsel.xml	http://www.yr.no/sted/Norge/Troms/Torsken/Torsken/varsel.xml	http://www.yr.no/place/Norway/Troms/Torsken/Torsken/forecast.xml
1928	Holmevær	60	Torsken	Troms	69.2905	16.7921	http://www.yr.no/stad/Noreg/Troms/Torsken/Holmevær/varsel.xml	http://www.yr.no/sted/Norge/Troms/Torsken/Holmevær/varsel.xml	http://www.yr.no/place/Norway/Troms/Torsken/Holmevær/forecast.xml
1929	Skaland	30	Berg	Troms	69.4426	17.2985	http://www.yr.no/stad/Noreg/Troms/Berg/Skaland/varsel.xml	http://www.yr.no/sted/Norge/Troms/Berg/Skaland/varsel.xml	http://www.yr.no/place/Norway/Troms/Berg/Skaland/forecast.xml
